PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Tang, Yixuan; Wang, Guangbin; Li, Heng; Cao, Dongping				Li, Heng/B-2821-2015	Li, Heng/0000-0002-3187-9041; Cao, Dongping/0000-0002-6366-2621			Dynamics of Collaborative Networks between Contractors and Subcontractors in the Construction Industry: Evidence from National Quality Award Projects in China								JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT				144	9					05018009	10.1061/(ASCE)CO.1943-7862.0001555					SEP 2018	2018	Using the method of stochastic actor-oriented models and a longitudinal data set of the National Quality Award Projects in China during 1998-2017, this study empirically investigates how project-based collaborative networks between contractors and subcontractors in the construction industry evolve across projects, and how related micromechanisms collectively underpin the evolution. The results reveal that the networks become dense over time and exhibit distinct scale-free properties. Furthermore, these macrolevel characteristics of network dynamics significantly relate to the structure-based preferential attachment effect, the ownership similarity effect, the geographic proximity effect, the negative scale similarity effect, and the ownership-based individual covariate effect, which operates at a microlevel. The findings not only provide a network view of how construction organizations select subcontractors in projects, but also contribute to broadened understanding of how project-based collaborative networks among firms in the construction industry evolve as complex adaptive systems whose macrolevel dynamics closely relate to a set of micro-organizing mechanisms.									0	0	0	0	0	0			0733-9364	1943-7862		WOS:000438690000016		
J	Dong, Yucheng; Zhan, Min; Kou, Gang; Ding, Zhaogang; Liang, Haiming				Dong, Yucheng/J-1668-2017	Dong, Yucheng/0000-0002-0028-6796			A survey on the fusion process in opinion dynamics								INFORMATION FUSION				43				57	65		10.1016/j.inffus.2017.11.009					SEP 2018	2018	Opinion dynamics is a fusion process of individual opinions, in which a group of interacting agents continuously fuse their opinions on the same issue based on established fusion rules to reach a consensus, polarization, or fragmentation in the final stage. To date, many studies have been conducted on opinion dynamics. To provide a clear perspective on the fusion process in opinion dynamics, this paper presents a review of the framework and formulation of opinion dynamics as well as some basic models, extensions, and applications. Based on the in-sights gained from prior studies, several open problems are proposed for future research.									34	0	0	1	0	34			1566-2535	1872-6305		WOS:000430032000006		
J	Yang, Fan; Li, Xiangwei; Xu, Yanqiang; Liu, Xinhui; Wang, Jundi; Zhang, Yi; Zhang, Ruisheng; Yao, Yabing					yang, fan/0000-0002-7883-9573			Ranking the spreading influence of nodes in complex networks: An extended weighted degree centrality based on a remaining minimum degree decomposition								PHYSICS LETTERS A				382	34			2361	2371		10.1016/j.physleta.2018.05.032					AUG 31 2018	2018	Ranking the spreading influence of nodes is crucial for developing strategies to control the spreading process on complex networks. In this letter, we define, for the first time, a remaining minimum degree (RMD) decomposition by removing the node(s) with the minimum degree iteratively. Based on the RMD decomposition, a weighted degree (WD) is presented by utilizing the RMD indices of the nearest neighbors of a node. WD assigns a weight to each degree of this node, which can distinguish the contribution of each degree to the spreading influence. Further, an extended weighted degree (EWD) centrality is proposed by extending the WD of the nearest neighbors of a node. Assuming that the spreading process on networks follows the Susceptible-Infectious-Recovered (SIR) model, we perform extensive experiments on a series of synthetic and real networks to comprehensively evaluate the performance of EWD and other eleven representative measures. The experimental results show that EWD is a relatively efficient measure in running efficiency, it exposes an advantage in accuracy in the networks with a relatively small degree heterogeneity, as well as exposes a competitive performance in resolution. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0375-9601	1873-2429		WOS:000441684600009		
J	Lin, Chongze; Zheng, Yi								MFSC: Mean-Field-Theory and Spreading-Coefficient Based Degree Distribution Analysis in Social Network								KSII TRANSACTIONS ON INTERNET AND INFORMATION SYSTEMS				12	8			3630	3656		10.3837/tiis.2018.08.006					AUG 31 2018	2018	Degree distribution can provide basic information for structural characteristics and internal relationship in social network. It is a critical procedure for social network topology analysis. In this paper, based on the mean-field theory, we study a special type of social network with exponential distribution of time intervals. First of all, in order to improve the accuracy of analysis, we propose a spreading coefficient algorithm based on intimate relationship, which determines the number of the joined members through the intimacy among members. Then, simulation show that the degree distribution of follows the power-law distribution and has small-world characteristics. Finally, we compare the performance of our algorithm with the existing algorithms, and find that our algorithm improves the accuracy of degree distribution as well as reducing the time complexity significantly, which can complete 29.04% higher precision and 40.94% lower implementation time.									0	0	0	0	0	0			1976-7277			WOS:000445924900006		
J	Nicolini, Carlo; Vlasov, Vladimir; Bifone, Angelo								Thermodynamics of network model fitting with spectral entropies								PHYSICAL REVIEW E				98	2					022322	10.1103/PhysRevE.98.022322					AUG 31 2018	2018	An information-theoretic approach inspired by quantum statistical mechanics was recently proposed as a means to optimize network models and to assess their likelihood against synthetic and real-world networks. Importantly, this method does not rely on specific topological features or network descriptors but leverages entropy-based measures of network distance. Entertaining the analogy with thermodynamics, we provide a physical interpretation of model hyperparameters and propose analytical procedures for their estimate. These results enable the practical application of this novel and powerful framework to network model inference. We demonstrate this method in synthetic networks endowed with a modular structure and in real-world brain connectivity networks.									0	0	0	0	0	0			2470-0045	2470-0053		WOS:000443406300003	30253601	
J	Yang, Zhihu; Yu, Changbin; Kim, Jonghyuk; Li, Zhi; Wang, Long				Wang, Long/A-7798-2010	Wang, Long/0000-0001-5600-8157; Yang, Zhihu/0000-0002-0259-8080			Evolution of cooperation driven by majority-pressure based interdependence								NEW JOURNAL OF PHYSICS				20						083047	10.1088/1367-2630/aadbc1					AUG 31 2018	2018	The evolution of cooperation on interdependent networks is arousing increasing concern based on the fact that more and more complex systems in the real-world have been proven to be organized in the form of multi-layer networks rather than single-layer networks. In this study, we examine the effects of self-organized interdependence on the evolution and stabilization of cooperation with social dilemmas depicted by the Prisoner's Dilemma Game (PDG) and the Public Goods Game (PGG) in which agents with the most common strategy have the chance to be rewarded proportionally to the fitness of corresponding agents belonging to the other network. We show that such a type-free rewarding rule, independent of game strategy, establishes a time-varying interdependence between two initially independent populations whereby cooperation is highly promoted as well as stabilized both in the two-player PDG and in the multi-player PGG. Majority-pressure based interdependence at stake has proven pretty neutral in regard to game strategy because it is contingent on strategy configuration rather than strategy itself, which thus gives birth to homologous communities, including cooperative as well as non-cooperative, and thereby an enhanced spatial reciprocity between non-identical networks is triggered. Of particular interest is the double-edged sword effect of network interdependence on cooperation although in most instances the heavier the interdependence, the better the evolution of cooperation. Furthermore, interpretations of the nontrivial relationship between cooperation and benchmark threshold measuring the strategy's local popularity highlight that rewarding the minimum majority is optimal for the evolution of cooperation in such scenario. Finally, we claim our observations are also quite robust with respect to mutation.									0	0	0	0	0	0			1367-2630			WOS:000443327900003		
J	Wang, Xin; Chen, Feng; Zhang, Tao; Qin, Ning; Jiang, Zhong-Yuan				Jiang, Zhong-Yuan/B-3847-2012	Jiang, Zhong-Yuan/0000-0001-8249-9711			A new routing strategy limited by heterogeneous link bandwidth								MODERN PHYSICS LETTERS B				32	24					1850292	10.1142/S0217984918502925					AUG 30 2018	2018	Traffic capacity of a network is very vital to a variety of complex networks, such as communication networks and road networks, in which the bandwidth of every link is limited or finite. In this work, inspired by the deployment process of nodes and links in real networks, we assume the bandwidth of every link is composed of a constant part and a degree-related one that can be updated iteratively with the network hardware update. We propose a link bandwidth-based routing mechanism to enhance the network traffic capacity. Extensive simulations in both scale-free networks and random networks are done to confirm the effectiveness of our proposed method. Comparing results with the shortest path routing and a weighted routing, our method achieves better network traffic capacity among all used routing strategies without obvious extra cost including the network diameter, average path length and average packet traveling time. Our work studies network routing from a very new perspective and might have potential applications in real network systems such as the communication networks.									0	0	0	0	0	0			0217-9849	1793-6640		WOS:000442947300014		
J	Nokkala, Johannes; Maniscalco, Sabrina; Piilo, Jyrki				Maniscalco, Sabrina/Q-1043-2015; Piilo, Jyrki/D-3043-2011	Maniscalco, Sabrina/0000-0001-8559-0828; Piilo, Jyrki/0000-0002-5595-873X; Nokkala, Johannes/0000-0002-5052-9813			Local probe for connectivity and coupling strength in quantum complex networks								SCIENTIFIC REPORTS				8						13010	10.1038/s41598-018-30863-2					AUG 29 2018	2018	We develop a local probe to estimate the connectivity of complex quantum networks. Our results show how global properties of different classes of complex networks can be estimated - in quantitative manner with high accuracy - by coupling a probe to a single node of the network. Here, our interest is focused on probing the connectivity, i.e. the degree sequence, and the value of the coupling constant within the complex network. The scheme combines results on classical graph theory with the ability to develop quantum probes for networks of quantum harmonic oscillators. Whilst our results are proof-of-principle type, within the emerging field of quantum complex networks they may have potential applications for example to the efficient transfer of quantum information or energy or possibly to shed light on the connection between network structure and dynamics.									3	0	0	0	0	3			2045-2322			WOS:000443003800017	30158659	
J	Sadri, Arif Mohaimin; Hasan, Samiul; Ukkusuri, Satish V.; Suarez Lopez, Juan Esteban								Analysis of social interaction network properties and growth on Twitter								SOCIAL NETWORK ANALYSIS AND MINING				8	1					56	10.1007/s13278-018-0533-y					AUG 29 2018	2018	The complex topology of real networks allows its actors to change their functional behavior. Network models provide better understanding of the evolutionary mechanisms being accountable for the growth of such networks by capturing the dynamics in the ways network agents interact and change their behavior. Considerable amount of research efforts is required for developing novel network modeling techniques to understand the structural properties of such networks, reproducing similar properties based on empirical evidence, and designing such networks efficiently. In this study, we first demonstrate how to construct social interaction networks using social media data and then present the key findings obtained from the network analytics. We analyze the characteristics and growth of online social interaction networks, examine the network properties and derive important insights based on the theories of network science literature. We observed that the degree distributions of such networks follow power-law that is indicative of the existence of fewer nodes in the network with higher levels of interactions, and many other nodes with less interaction. While the network elements and average user degree grow linearly each day, densities of such networks tend to become zero. Largest connected components exhibit higher connectivity (density) when compared with the whole graph. Network radius and diameter become stable over time evidencing the small-world property. We also observe increased transitivity and higher stability of the power-law exponents as the networks grow. Since the data is specific to the Purdue University community, we also observe two very big events, namely Purdue Day of Giving and Senator Bernie Sanders' visit to Purdue University as part of Indiana Primary Election 2016. The social interaction network properties that are revealed in this study can be useful in disseminating targeted information during planned special events.									4	0	0	0	0	4			1869-5450	1869-5469		WOS:000443060200001		
J	Emilsson, Valur; Ilkov, Marjan; Lamb, John R.; Finkel, Nancy; Gudmundsson, Elias F.; Pitts, Rebecca; Hoover, Heather; Gudmundsdottir, Valborg; Horman, Shane R.; Aspelund, Thor; Shu, Le; Trifonov, Vladimir; Sigurdsson, Sigurdur; Manolescu, Andrei; Zhu, Jun; Olafsson, Orn; Jakobsdottir, Johanna; Lesley, Scott A.; To, Jeremy; Zhang, Jia; Harris, Tamara B.; Launer, Lenore J.; Zhang, Bin; Eiriksdottir, Gudny; Yang, Xia; Orth, Anthony P.; Jennings, Lori L.; Gudnason, Vilmundur				Aspelund, Thor/K-7022-2019; Manolescu, Andrei/G-4565-2014; Jennings, Lori/R-7152-2019	Aspelund, Thor/0000-0002-7998-5433; Manolescu, Andrei/0000-0002-0713-4664; Emilsson, Valur/0000-0001-9982-0524; Gudmundsdottir, Valborg/0000-0002-7459-1603; Gudmundsson, Elias Freyr/0000-0002-7661-4872			Co-regulatory networks of human serum proteins link genetics to disease								SCIENCE				361	6404			769	773		10.1126/science.aaq1327					AUG 24 2018	2018	Proteins circulating in the blood are critical for age-related disease processes; however, the serum proteome has remained largely unexplored. To this end, 4137 proteins covering most predicted extracellular proteins were measured in the serum of 5457 Icelanders over 65 years of age. Pairwise correlation between proteins as they varied across individuals revealed 27 different network modules of serum proteins, many of which were associated with cardiovascular and metabolic disease states, as well as overall survival. The protein modules were controlled by cis- and trans-acting genetic variants, which in many cases were also associated with complex disease. This revealed co-regulated groups of circulating proteins that incorporated regulatory control between tissues and demonstrated close relationships to past, current, and future disease states.									8	0	0	5	0	8			0036-8075	1095-9203		WOS:000442828700037	30072576	
J	Choi, Jaejoon; Lee, Doheon				Lee, Doheon/B-7303-2011	Lee, Doheon/0000-0001-9070-4316			Topological motifs populate complex networks through grouped attachment								SCIENTIFIC REPORTS				8						12670	10.1038/s41598-018-30845-4					AUG 23 2018	2018	Network motifs are topological subgraph patterns that recur with statistical significance in a network. Network motifs have been widely utilized to represent important topological features for analyzing the functional properties of complex networks. While recent studies have shown the importance of network motifs, existing network models are not capable of reproducing real-world topological properties of network motifs, such as the frequency of network motifs and relative graphlet frequency distances. Here, we propose a new network measure and a new network model to reconstruct real-world network topologies, by incorporating our Grouped Attachment algorithm to generate networks in which closely related nodes have similar edge connections. We applied the proposed model to real-world complex networks, and the resulting constructed networks more closely reflected real-world network motif properties than did the existing models that we tested: the Erdos-Renyi, small-world, scale-free, popularity-similarity-optimization, and nonuniform popularity-similarity-optimization models. Furthermore, we adapted the preferential attachment algorithm to our model to gain scale-free properties while preserving motif properties. Our findings show that grouped attachment is one possible mechanism to reproduce network motif recurrence in real-world complex networks.									1	0	0	1	0	1			2045-2322			WOS:000442530000034	30140017	
J	Zhu, Fei; Cizeron, Melissa; Qiu, Zhen; Benavides-Piccione, Ruth; Kopanitsa, Maksym V.; Skene, Nathan G.; Koniaris, Babis; DeFelipe, Javier; Fransen, Erik; Komiyama, Noboru H.; Grant, Seth G. N.				DEFELIPE, JAVIER/D-1195-2014	DEFELIPE, JAVIER/0000-0001-5484-0660; Grant, Seth/0000-0001-8732-8735; Benavides Piccione, Ruth/0000-0003-3288-9820			Architecture of the Mouse Brain Synaptome								NEURON				99	4			781	+		10.1016/j.neuron.2018.07.007					AUG 22 2018	2018	Synapses are found in vast numbers in the brain and contain complex proteomes. We developed genetic labeling and imaging methods to examine synaptic proteins in individual excitatory synapses across all regions of the mouse brain. Synapse catalogs were generated from the molecular and morphological features of a billion synapses. Each synapse subtype showed a unique anatomical distribution, and each brain region showed a distinct signature of synapse subtypes. Whole-brain synaptome cartography revealed spatial architecture from dendritic to global systems levels and previously unknown anatomical features. Synaptome mapping of circuits showed correspondence between synapse diversity and structural and functional connectomes. Behaviorally relevant patterns of neuronal activity trigger spatio-temporal postsynaptic responses sensitive to the structure of synaptome maps. Areas controlling higher cognitive function contain the greatest synapse diversity, and mutations causing cognitive disorders reorganized synaptome maps. Synaptome technology and resources have wide-ranging application in studies of the normal and diseased brain.									4	0	0	1	0	4			0896-6273	1097-4199		WOS:000442351600015	30078578	
J	Gu, Shawn; Johnson, John; Faisal, Fazle E.; Milenkovic, Tijana								From homogeneous to heterogeneous network alignment via colored graphlets								SCIENTIFIC REPORTS				8						12524	10.1038/s41598-018-30831-w					AUG 21 2018	2018	Network alignment (NA) compares networks with the goal of finding a node mapping that uncovers highly similar (conserved) network regions. Existing NA methods are homogeneous, i.e., they can deal only with networks containing nodes and edges of one type. Due to increasing amounts of heterogeneous network data with nodes or edges of different types, we extend three recent state-of-the-art homogeneous NA methods, WAVE, MAGNA++, and SANA, to allow for heterogeneous NA for the first time. We introduce several algorithmic novelties. Namely, these existing methods compute homogeneous graphlet-based node similarities and then find high-scoring alignments with respect to these similarities, while simultaneously maximizing the amount of conserved edges. Instead, we extend homogeneous graphlets to their heterogeneous counterparts, which we then use to develop a new measure of heterogeneous node similarity. Also, we extend S-3, a state-of-the-art measure of edge conservation for homogeneous NA, to its heterogeneous counterpart. Then, we find high-scoring alignments with respect to our heterogeneous node similarity and edge conservation measures. In evaluations on synthetic and real-world biological networks, our proposed heterogeneous NA methods lead to higher-quality alignments and better robustness to noise in the data than their homogeneous counterparts. The software and data from this work is available at https://nd.edu/similar to cone/colored_graphlets/.									1	0	0	0	0	1			2045-2322			WOS:000442276600040	30131590	
J	Yadav, Avinash Chand								Critical Polya urn								PHYSICAL REVIEW E				98	2					022119	10.1103/PhysRevE.98.022119					AUG 21 2018	2018	We propose a variant model of the Polya urn process, where the dynamics consist of two competing elements: suppression of growth and enhancement of dormant character. Here the level of such features is controlled by an internal parameter in a random manner, so that the system self-organizes and characteristic observables exhibit scale invariance, suggesting the existence of criticality. Varying the internal control parameter, one can explain interesting universality classes for avalanche-type events. We also discuss different versions of the model. It is pointed out that such an underlying mechanism has earlier been noted to operate in a neural network.									0	0	0	0	0	0			2470-0045	2470-0053		WOS:000442347500001	30253581	
J	Hu, Baoyu; Pei, Yulong; Tang, Jinjun; Gao, Wei								Common network characteristics of four bus transport networks in Northeast China based on a perfect space P								INTERNATIONAL JOURNAL OF MODERN PHYSICS B				32	21					1850228	10.1142/S0217979218502284					AUG 20 2018	2018	The space P and space L representation models are often adopted together in the empirical analysis of bus transport networks (BTNs). In this paper, we develop a new representation model for BTNs using double edge weights and node weights, namely perfect space P. The model incorporates the number and lengths of directed routes between the two stations and the number of routes that connect to each station. Based on the model, we develop an empirical study on four large BTNs in Northeast China. Some common network characteristics of the BTNs are revealed and discussed in detail. The results show that several empirical distributions follow an exponential law. Moreover, the unweighted path length distributions can be fitted by a Gaussian function, while the weighted path length distributions can be fitted by a composite Gaussian function. Specifically, we introduce the weighted-degree distribution with different lengths and the special edge weight distribution, given the new evidence for the random behavior during the expansion of BTNs, including new stations and routes.									0	0	0	0	0	0			0217-9792	1793-6578		WOS:000440827700010		
J	Rungta, Pranay Deep; Meena, Chandrakala; Sinha, Sudeshna								Identifying nodal properties that are crucial for the dynamical robustness of multistable networks								PHYSICAL REVIEW E				98	2					022314	10.1103/PhysRevE.98.022314					AUG 17 2018	2018	We investigate the collective dynamics of bistable elements connected in different network topologies and estimate the network response to localized perturbations on different classes of nodes by introducing a variant of the concept of multinode basin stability. We show that perturbations on nodes with high closeness and betweeness centrality drastically reduces the capacity of the system to return to the original state. This effect is most pronounced for a star network, where perturbation of the single hub node can destroy the collective state, while the system manages to recover even when a majority of the peripheral nodes are strongly perturbed. This demonstrates the extreme effect of the centrality of the perturbed node on the stability of the network. Further, we exploit the difference in centrality distributions in random scale-free networks with m = 1 and m = 2 to probe which property most influences the collective dynamics in heterogeneous networks. Significantly, we find clear evidence that the betweeness centrality of the perturbed node is more crucial for dynamical robustness than closeness centrality or degree of the node. This allows us to decide which nodes to safeguard in order to maintain the collective state of a network against targeted localized attacks.									0	0	0	0	0	0			2470-0045	2470-0053		WOS:000442081500002	30253521	
J	Toscani, Giuseppe; Tosin, Andrea; Zanella, Mattia				Zanella, Mattia/E-4181-2015; Zanella, Mattia/U-7517-2017; Tosin, Andrea/E-5737-2012; Toscani, Giuseppe/R-5389-2019	Zanella, Mattia/0000-0001-8456-5866; Zanella, Mattia/0000-0001-8456-5866; Tosin, Andrea/0000-0003-4955-1818; Toscani, Giuseppe/0000-0003-4419-804X			Opinion modeling on social media and marketing aspects								PHYSICAL REVIEW E				98	2					022315	10.1103/PhysRevE.98.022315					AUG 17 2018	2018	We introduce and discuss kinetic models of opinion formation on social networks in which the distribution function depends on both the opinion and the connectivity of the agents. The opinion formation model is subsequently coupled with a kinetic model describing the spreading of popularity of a product on the Web through a social network. Numerical experiments on the underlying kinetic models show a good qualitative agreement with some measured trends of hashtags on social media websites and illustrate how companies can take advantage of the network structure to obtain at best the advertisement of their products.									1	1	0	0	0	1			2470-0045	2470-0053		WOS:000442081500003	30253519	
J	Jiang, Wenchao; Zhai, Yinhu; Martin, Paul; Zhao, Zhiming					di, yin hu/0000-0002-1745-8339			Structure Properties of Generalized Farey graphs based on Dynamical Systems for Networks								SCIENTIFIC REPORTS				8						12194	10.1038/s41598-018-30712-2					AUG 15 2018	2018	Farey graphs are simultaneously small-world, uniquely Hamiltonian, minimally 3-colorable, maximally outerplanar and perfect. Farey graphs are therefore famous in deterministic models for complex networks. By lacking of the most important characteristics of scale-free, Farey graphs are not a good model for networks associated with some empirical complex systems. We discuss here a category of graphs which are extension of the well-known Farey graphs. These new models are named generalized Farey graphs here. We focus on the analysis of the topological characteristics of the new models and deduce the complicated and graceful analytical results from the growth mechanism used in generalized Farey graphs. The conclusions show that the new models not only possess the properties of being small-world and highly clustered, but also possess the quality of being scale-free. We also find that it is precisely because of the exponential increase of nodes' degrees in generalized Farey graphs as they grow that caused the new networks to have scale-free characteristics. In contrast, the linear incrementation of nodes' degrees in Farey graphs can only cause an exponential degree distribution.									1	0	0	0	0	1			2045-2322			WOS:000441625500017	30111775	
J	Li, Rongpeng; Zhao, Zhifeng; Yang, Chenyang; Wu, Chunming; Zhang, Honggang								Wireless big data in cellular networks: the cornerstone of smart cities								IET COMMUNICATIONS				12	13			1517	1523		10.1049/iet-com.2017.1278					AUG 14 2018	2018	The rapid urbanisation has transformed cities to the preferential human settlement and allowed cities to quietly witness all range of human activities. As the key enabler in the information and communications technology industry, cellular networks play a decisive role in delivering communication messages and entertainment content. In particular, cellular network operators respond to human initiated service requests by gradually deploying necessary infrastructure and calibrating transmission protocols. Hence, cellular network records encompass the interesting interaction between human-initiated messages and network-triggered responses. In this study, the authors collect the big data' in urban cellular networks and try to dig out the human and urban planning properties. Specifically, they focus on the statistical modelling of three representative scenarios like spatial deployment density of base stations, packet length or traffic volume of mobile services, as well as inter-arrival time and dwell time of human mobility. Through extensive data mining, they validate the heavy-tailed feature universally existing in these scenarios. Afterwards, they discuss the implications of this heavy-tailed feature and talk about its fundamental contribution to intelligent resource adjustment, proactive content caching, and enhanced connection management in cellular networks. Finally, they highlight the applications of this feature towards smarter cellular networks and cities.									0	0	0	0	0	0			1751-8628	1751-8636		WOS:000441140700001		
J	Ahajjam, Sara; Badir, Hassan				Hassan, BADIR/R-6226-2019				Identification of influential spreaders in complex networks using HybridRank algorithm								SCIENTIFIC REPORTS				8						11932	10.1038/s41598-018-30310-2					AUG 9 2018	2018	Identifying the influential spreaders in complex networks is crucial to understand who is responsible for the spreading processes and the influence maximization through networks. Targeting these influential spreaders is significant for designing strategies for accelerating the propagation of information that is useful for various applications, such as viral marketing applications or blocking the diffusion of annoying information (spreading of viruses, rumors, online negative behaviors, and cyberbullying). Existing methods such as local centrality measures like degree centrality are less effective, and global measures like closeness and betweenness centrality could better identify influential spreaders but they have some limitations. In this paper, we propose the HybridRank algorithm using a new hybrid centrality measure for detecting a set of influential spreaders using the topological features of the network. We use the SIR spreading model for simulating the spreading processes in networks to evaluate the performance of our algorithm. Empirical experiments are conducted on real and artificial networks, and the results show that the spreaders identified by our approach are more influential than several benchmarks.									1	0	0	0	0	1			2045-2322			WOS:000441159800038	30093716	
J	Verma, Prateek; Nandi, Anjan K.; Sengupta, Supratim					Verma, Prateek/0000-0003-3431-246X			Bribery games on interdependent complex networks								JOURNAL OF THEORETICAL BIOLOGY				450				43	52		10.1016/j.jtbi.2018.04.028					AUG 7 2018	2018	Bribe demands present a social conflict scenario where decisions have wide-ranging economic and ethical consequences. Nevertheless, such incidents occur daily in many countries across the globe. Harassment bribery constitute a significant sub-set of such bribery incidents where a government official demands a bribe for providing a service to a citizen legally entitled to it. We employ an evolutionary game-theoretic framework to analyse the evolution of corrupt and honest strategies in structured populations characterized by an interdependent complex network. The effects of changing network topology, average number of links and asymmetry in size of the citizen and officer population on the proliferation of incidents of bribery are explored. A complex network topology is found to be beneficial for the dominance of corrupt strategies over a larger region of phase space when compared with the outcome for a regular network, for equal citizen and officer population sizes. However, the extent of the advantage depends critically on the network degree and topology. A different trend is observed when there is a difference between the citizen and officer population sizes. Under those circumstances, increasing randomness of the underlying citizen network can be beneficial to the fixation of honest officers up to a certain value of the network degree. Our analysis reveals how the interplay between network topology, connectivity and strategy update rules can affect population level outcomes in such asymmetric games. (C) 2018 Elsevier Ltd. All rights reserved.									1	0	0	0	0	1			0022-5193	1095-8541		WOS:000433270900006	29704488	
J	Zhou, Xiaoping; Liang, Xun; Zhao, Jichao; Zhang, Shusen								Cycle Based Network Centrality								SCIENTIFIC REPORTS				8						11749	10.1038/s41598-018-30249-4					AUG 6 2018	2018	Paths and cycles are the two pivotal elements in a network. Here, we demonstrate that paths, particularly the shortest ones, are incomplete in information network. However, based on such paths, many network centrality measures are designed. While extensive explorations on paths have been made, modest studies focus on the cycles on measuring network centrality. We study the relationship between the shortest cycle and the shortest path from extensive real-world networks. The results illustrate the incompleteness of the shortest paths on measuring network centrality. Noticing that the shortest cycle is much more robust than the shortest path, we propose two novel cycle-based network centrality measures to address the incompleteness of paths: the shortest cycle closeness centrality (SCC) and the all cycle betweenness centrality (ACC). Notwithstanding we focus on the network centrality problem, our findings on cycles can be applied to explain the incompleteness of paths in applications and could improve the applicability into more scenarios where the paths are employed in network science.									0	0	0	0	0	0			2045-2322			WOS:000440782000036	30082835	
J	Moinet, Antoine; Barrat, Alain; Pastor-Satorras, Romualdo								Generalized voterlike model on activity-driven networks with attractiveness								PHYSICAL REVIEW E				98	2					022303	10.1103/PhysRevE.98.022303					AUG 6 2018	2018	We study the behavior of a generalized consensus dynamics on a temporal network of interactions, the activitydriven network with attractiveness. In this temporal network model, agents are endowed with an intrinsic activity a, ruling the rate at which they generate connections, and an intrinsic attractiveness b, modulating the rate at which they receive connections. The consensus dynamics considered is a mixed voter and Moran dynamics. Each agent, either in state 0 or 1, modifies his or her state when connecting with a peer. Thus, an active agent copies his or her state from the peer (with probability p) or imposes his or her state to him or her (with the complementary probability 1 -p). Applying a heterogeneous mean-field approach, we derive a differential equation for the average density of voters with activity a and attractiveness b in state 1, which we use to evaluate the average time to reach consensus and the exit probability, defined as the probability that a single agent with activity a and attractiveness b eventually imposes his or her state to a pool of initially unanimous population in the opposite state. We study a number of particular cases, finding an excellent agreement with numerical simulations of the model. Interestingly, we observe a symmetry between voter and Moran dynamics in pure activity-driven networks and their static integrated counterparts that exemplifies the strong differences that a time-varying network can impose on dynamical processes.									0	0	0	0	0	0			2470-0045	2470-0053		WOS:000440825800005	30253553	
J	Banerjee, Anubhab; Banerjee, Bitan; Seetharam, Anand; Tellambura, Chintha					Seetharam, Anand/0000-0003-4559-7886			Content search and routing under custodian unavailability in information-centric networks								COMPUTER NETWORKS				141				92	101		10.1016/j.comnet.2018.05.015					AUG 4 2018	2018	Dealing with the sudden unavailability of content custodians (origin servers) in a network has received limited attention in information-centric networks (ICN). We consider a scenario where the content custodians in an ICN are temporarily unavailable, possibly due to reasons such as device malfunctioning, power outage or Denial of Service (DoS) attacks. In contrast to the traditional host-centric Internet, users can still be served in an ICN as content is cached at in-network nodes. We begin by making the observation that if caches continue to operate using their native cache insertion and eviction policies after the content custodians become unavailable, over time the network content diversity decreases. Therefore, we recommend freezing network caches once the custodians become unavailable. We then propose a routing and search algorithm, Content Exploration under Server Unavailability (CESU), that uses breadcrumbs to effectively locate content cached at in-network nodes and serve user requests when the custodians are unavailable. We perform extensive simulations on real Internet topologies in the Icarus simulator and demonstrate that CESU can efficiently locate content cached in the network. CESU outperforms shortest path routing in terms of content requests served by 56% on average, and achieves up to 98.5% of the total request serving potential. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			1389-1286	1872-7069		WOS:000441117100008		
J	Ren, Zhuo-Ming; Zeng, An; Zhang, Yi-Cheng				REN, Zhuo-Ming/M-9158-2014				Structure-oriented prediction in complex networks								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				750				1	51		10.1016/j.physrep.2018.05.002					AUG 3 2018	2018	Complex systems are extremely hard to predict due to its highly nonlinear interactions and rich emergent properties. Thanks to the rapid development of network science, our understanding of the structure of real complex systems and the dynamics on them has been remarkably deepened, which meanwhile largely stimulates the growth of effective prediction approaches on these systems. In this article, we aim to review different network related prediction problems, summarize and classify relevant prediction methods, analyze their advantages and disadvantages, and point out the forefront as well as critical challenges of the field. (C) 2018 Elsevier B.V. All rights reserved.									3	0	0	0	0	3			0370-1573	1873-6270		WOS:000442712700001		
